combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,aa_raw_sum_mean,caa_upper_raw_sum_mean,caa_inner_min_mean,worst_raw_dev,frac_merged_communities,lambda_1,lambda_2,lambda_3
66,0.0,0.0232504974970369,0.019749247069721525,0.05845525871196242,0.036666558544482065,0.10177873951154146,0.11396257495549086,1.3978969815433275,1.28203125,1.205859375,0.9875,0.296875,0.225,28.483618274932418,40.12598037727061,19.747940565041937
73,0.0,0.02088495416649423,0.010050389717287164,0.10395379941341125,0.04069087512161243,0.14735067876242072,0.1300227499087855,1.4869590061364741,1.765625,1.71796875,0.845703125,0.890625,0.225,9.62123856116139,2.3170556883767253,18.33294804743991
1,0.0,0.015531725337060692,0.01018180915850203,0.1330012068686098,0.0595209951756745,0.12545361851679745,0.1463073182642844,1.5259923721176079,3.109375,2.79765625,0.854296875,2.109375,0.225,15.956391144991207,1.2075034343473725,21.66158165476068
82,0.0,0.02523099641894519,0.014597690684961463,0.08180507366833889,0.039824741326375764,0.14893247113422695,0.11136374054398887,1.5345111123352346,1.31328125,1.258203125,0.92890625,0.390625,0.125,23.483887651418573,19.938182966475516,38.04533182183817
112,0.0,0.0008330387837142594,0.0005077630219502522,0.0767337253116978,0.02633984753922286,0.5405124374972454,0.20014484852054204,1.5827230241529147,0.96796875,0.961328125,0.7296875,0.515625,0.175,3.373716204637256,17.74882369125535,99.45165057818633
2,0.0,0.024657397596240273,0.018102571832184174,0.08408928591710405,0.04771515022505333,0.14435739946571066,0.14250351083462282,1.638258964864386,1.40625,1.326953125,0.95625,0.4375,0.25,29.981350840705595,21.20628674045613,41.95003883750985
26,0.0,0.026589754377888925,0.01639931364090352,0.09295679743218213,0.0447082719591197,0.14914558888498322,0.1388653669223473,1.6793080793130573,1.421875,1.3453125,0.975,0.46875,0.375,19.36510720235086,12.758553690332374,28.606344978081495
113,0.0,0.027638288445464454,0.01808395773022085,0.10958240173537762,0.05776784763983537,0.15916584352535082,0.16823996135023211,1.8787227601190857,1.59375,1.56015625,0.978515625,0.640625,0.175,12.9463125333084,4.622327670353715,20.84307657901894
57,0.0,0.03264652468190884,0.02042154511093502,0.11522455971559972,0.05652307189236545,0.18398358143222154,0.17644869434484425,2.0839398415639123,1.546875,1.457421875,0.948046875,0.578125,0.125,11.50796498469031,5.489615563537693,15.784856509123626
13,0.0,0.02916920921141742,0.01652728498526443,0.16760429751395595,0.07081148603480886,0.1991116954071177,0.20778369450884937,2.258185093186139,2.859375,2.597265625,1.038671875,1.90625,0.25,24.685560234458247,2.4837908587621804,26.78843149728715
37,0.0,0.03534223242261304,0.012416388932565098,0.19717979065884456,0.05261586376458705,0.2090010128666063,0.18406432570965425,2.3646460928586617,3.0,2.685546875,1.06484375,2.0,0.375,19.61407147042164,1.8591887159352585,19.256692882919282
85,0.0,0.03745431075650757,0.022492111444821085,0.12679835421630492,0.06265317048647501,0.2409053129723498,0.18879453204401125,2.3849248046770164,1.546875,1.4671875,0.984765625,0.609375,0.2,16.699693381112255,7.581058205621396,23.447015499723385
109,0.0,0.03986722381208897,0.01188556749331074,0.22283754193754932,0.05588703421106963,0.18770572841950672,0.18518494428610144,2.51494013626698,3.5625,3.044140625,1.03828125,2.5625,0.125,22.012097345274928,1.6763427235367756,16.29666377504287
50,0.0,0.03865611455185576,0.03179879658745029,0.1328256798871502,0.07669200208730276,0.23327393903067595,0.24275869229753766,2.6654123319545815,1.78125,1.602734375,0.96875,0.78125,0.175,24.999186033361124,9.888481554997586,22.869479913837026
125,0.0,0.05519143767750815,0.02709541662257914,0.20166558331802437,0.07999815100699552,0.2748556843329616,0.2639884953678932,3.2872516180292335,2.125,1.985546875,0.981640625,1.21875,0.2,28.98809339180514,5.859329652089231,27.89204926603938
29,0.0,0.07702744606443779,0.023468183807696035,0.2774615975345561,0.0742438219950013,0.33295452063590975,0.23414855680343405,3.992749296344949,2.734375,2.473828125,1.0453125,1.875,0.3,27.62856342322231,3.688948356580656,17.75584067747247
