combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,gamma,beta,lambda_1,lambda_2,lambda_3
29,0.0,0.008734216563958059,0.009667908484476182,0.05251582482648067,0.054289695606870664,0.09962138356642562,0.12142886649574983,0.8892961504738169,18.340703607536852,0.3155200192704797,5.590348391793668,186.51006545126438,28.171290864609183
239,0.0,0.012798821819358621,0.011272280661755604,0.054677271018298765,0.04395994079763681,0.08647139510956074,0.09235803092460004,0.8993921241016936,9.633915613405406,2.1598602249287073,5.958958776760846,98.65550754312426,19.377459623944016
229,0.0,0.004899869677007977,0.005640620552335609,0.045509100273038755,0.05764064683585812,0.16289795981026245,0.14481273998282512,0.8996771937022806,16.631650069728494,2.317357920110226,0.5569802327081561,61.40274802967906,4.868290606513619
476,0.0,0.0019803181359581965,0.0009512893145022999,0.05021958910969669,0.033404889495205384,0.21306959432744757,0.19495289898172263,0.9006131049196388,3.553125803358853,3.9000593021512033,0.9223184341564774,159.94165272079408,29.097533422056586
386,0.0,0.014926439281908187,0.010592960639927394,0.0655979203195565,0.03569436222918189,0.06969815590285762,0.08352740100925243,0.9010986742260912,18.16146262176335,2.963961431384087,5.273574912175536,98.00375168025494,12.680022140499204
434,0.0,0.012716395006095876,0.015988398552430477,0.023802908266710943,0.020578530214567688,0.11677295344526462,0.13138918937590854,0.9062466411968597,19.28727835789323,3.5535417652688923,3.903319645021111,66.7853306364268,4.096717105805873
196,0.0,0.0038028261343951097,0.0013159938208128265,0.08648866364654412,0.020043640649550006,0.2559036239684339,0.050734494484917916,0.9063155084655067,2.493275862187147,3.520224906783551,1.9459760498255492,53.11799163464457,25.143834696058185
460,0.0,0.004173161169109416,0.0017000895834408671,0.08626267849200342,0.024606491231723218,0.22351784827146487,0.07775304720100926,0.9065710758756543,5.411776933819056,2.728484029043466,4.233921088930219,96.95568413753062,49.964236287306996
425,0.0,0.0031213863839761992,0.0020145630757416196,0.06952897753001178,0.03677611307495276,0.2074728634341847,0.12939653305214494,0.9078968530768776,11.052129552699625,1.5652351822704078,2.4956781988032164,52.60439647734165,31.694993404019623
39,0.0,0.009884612147553963,0.01230386886649543,0.0441232783652878,0.05112938175824922,0.09817735271732005,0.12385030634776732,0.9080373091074917,7.99117991514504,1.0721006022766233,9.622012899816037,192.8851612349972,37.251072265021506
30,0.0,0.002622249371297762,0.0010984698117755675,0.07377445267822536,0.021087531744305443,0.2730157768892757,0.07853299377580267,0.9114099898892032,14.027518552727997,4.036457744706422,3.8173783238045873,13.87614400498569,48.16535284770653
